date,callsign,number_of_summits,total_points,1pt,2pt,4pt,6pt,8pt,10pt,summits
2018-04-29,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-039
2018-05-06,GM4LLD,1,4,0,0,1,0,0,0,GM/SS-023
2018-05-12,GM7PKT,1,4,0,0,1,0,0,0,GM/SI-017
2018-05-13,MW0WML,1,4,0,0,1,0,0,0,GM/SI-012
2018-05-14,GM0UDL,1,4,0,0,1,0,0,0,GM/NS-056
2018-05-14,MM0TAI,1,4,0,0,1,0,0,0,GM/NS-056
2018-05-14,DJ6TB,1,4,0,0,1,0,0,0,GM/SS-058
2018-05-18,M0YZY,1,4,0,0,1,0,0,0,GM/ES-035
2018-05-19,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-059
2018-05-22,GM4COX,1,4,0,0,1,0,0,0,GM/SS-065
2018-05-23,GM7GAX,1,4,0,0,1,0,0,0,GM/SS-020
2018-05-23,G1JTD,1,4,0,0,1,0,0,0,GM/SS-053
2018-05-25,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-059
2018-05-26,GM4COX,1,4,0,0,1,0,0,0,GM/SS-029
2018-05-26,GM3GAV,1,4,0,0,1,0,0,0,GM/SS-059
2018-05-27,GM0HUU,1,4,0,0,1,0,0,0,GM/SS-023
2018-05-28,GM0HUU,1,4,0,0,1,0,0,0,GM/SS-023
2018-05-28,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-060
2018-05-30,DJ6TB,1,4,0,0,1,0,0,0,GM/ES-035
2018-06-06,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-047
2018-06-08,MM0YCJ,1,4,0,0,1,0,0,0,GM/ES-029
2018-06-10,GM7GAX,1,4,0,0,1,0,0,0,GM/SS-053
2018-06-11,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-023
2018-06-11,GM4COX,1,4,0,0,1,0,0,0,GM/SS-037
2018-06-15,GW4VPX,1,4,0,0,1,0,0,0,GM/WS-146
2018-06-15,M0IML,1,4,0,0,1,0,0,0,GM/WS-146
2018-06-23,MM0YCJ,1,4,0,0,1,0,0,0,GM/WS-196
2018-06-24,GM3YTS,1,4,0,0,1,0,0,0,GM/CS-065
2018-06-24,M1MAJ,1,4,0,0,1,0,0,0,GM/SI-017
2018-06-24,M3ZCB,1,4,0,0,1,0,0,0,GM/SI-017
2018-06-24,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-060
2018-06-24,GM4COX,1,4,0,0,1,0,0,0,GM/SS-070
2018-06-25,GM0UDL,1,4,0,0,1,0,0,0,GM/NS-071
2018-06-27,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-034
2018-06-28,M1MAJ,1,4,0,0,1,0,0,0,GM/SI-016
2018-06-28,M3ZCB,1,4,0,0,1,0,0,0,GM/SI-016
2018-06-29,M1MAJ,1,4,0,0,1,0,0,0,GM/SI-019
2018-06-29,M3ZCB,1,4,0,0,1,0,0,0,GM/SI-019
2018-07-02,GM7PKT,1,4,0,0,1,0,0,0,GM/SI-016
2018-07-04,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-031
2018-07-06,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-065
2018-07-08,GM4COX,1,4,0,0,1,0,0,0,GM/SS-030
2018-07-08,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-031
2018-07-13,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-058
2018-07-14,MM0YCJ,1,4,0,0,1,0,0,0,GM/ES-023
2018-07-15,GM4COX,1,4,0,0,1,0,0,0,GM/SS-052
2018-07-17,GW4TJC,1,4,0,0,1,0,0,0,GM/SS-027
2018-07-22,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-022
2018-07-24,GM3YTS,1,4,0,0,1,0,0,0,GM/ES-035
2018-07-25,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-020
2018-07-26,HB9TWM,1,4,0,0,1,0,0,0,GM/SI-028
2018-09-10,M1MAJ,1,4,0,0,1,0,0,0,GM/ES-032
2018-09-10,M3ZCB,1,4,0,0,1,0,0,0,GM/ES-032
2018-09-12,M1MAJ,1,4,0,0,1,0,0,0,GM/ES-042
2018-09-12,M3ZCB,1,4,0,0,1,0,0,0,GM/ES-042
2018-09-14,M1MAJ,1,4,0,0,1,0,0,0,GM/ES-016
2018-09-14,M3ZCB,1,4,0,0,1,0,0,0,GM/ES-016
2018-09-28,GM3YTS,1,4,0,0,1,0,0,0,GM/CS-077
2018-10-07,KG5AUU,1,4,0,0,1,0,0,0,GM/CS-065
2018-10-19,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-057
2018-10-21,GM3GAV,1,4,0,0,1,0,0,0,GM/CS-065
2018-10-24,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-058
2018-10-27,GM8OEG,1,4,0,0,1,0,0,0,GM/ES-016
2018-10-29,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-023
2018-10-29,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-026
2018-11-01,G8CPZ,1,4,0,0,1,0,0,0,GM/SS-064
2018-11-02,GM3YTS,1,4,0,0,1,0,0,0,GM/CS-082
2018-11-04,GM3GAV,1,4,0,0,1,0,0,0,GM/ES-022
2018-11-09,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-034
2018-12-04,MM0TAI,1,4,0,0,1,0,0,0,GM/ES-027
2018-12-05,GM3YTS,1,4,0,0,1,0,0,0,GM/ES-037
2018-12-09,GM3YTS,1,4,0,0,1,0,0,0,GM/CS-078
2018-12-10,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-064
2018-12-20,MM0TAI,1,4,0,0,1,0,0,0,GM/CS-078
2018-12-24,2m0KAU,1,4,0,0,1,0,0,0,GM/ES-037
2018-12-28,GM4LLD,1,4,0,0,1,0,0,0,GM/SS-064
2019-01-03,MM0DHY,1,4,0,0,1,0,0,0,GM/WS-116
2019-01-03,MM0YCJ,1,4,0,0,1,0,0,0,GM/WS-116
2019-01-05,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-060
2019-01-09,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-059
2019-01-23,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-064
2019-02-10,GM3GAV,1,4,0,0,1,0,0,0,GM/ES-016
2019-02-15,GM3YTS,1,4,0,0,1,0,0,0,GM/CS-082
2019-02-16,MM0YCJ,1,4,0,0,1,0,0,0,GM/SS-048
2019-02-17,GM3GAV,1,4,0,0,1,0,0,0,GM/CS-060
2019-02-25,G4MD,1,4,0,0,1,0,0,0,GM/SS-023
2019-02-25,G4OIG,1,4,0,0,1,0,0,0,GM/SS-023
2019-02-26,M6GYU,1,4,0,0,1,0,0,0,GM/NS-061
2019-02-28,MM0TAI,1,4,0,0,1,0,0,0,GM/CS-070
2019-02-28,M6GYU,1,4,0,0,1,0,0,0,GM/NS-050
2019-03-03,GM3GAV,1,4,0,0,1,0,0,0,GM/ES-028
2019-03-04,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-034
2019-03-13,GM3GAV,1,4,0,0,1,0,0,0,GM/SS-060
2019-03-14,GM3YTS,1,4,0,0,1,0,0,0,GM/ES-028
2019-03-17,GM3GAV,1,4,0,0,1,0,0,0,GM/ES-036
2019-03-18,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-023
2019-04-10,GM3YTS,1,4,0,0,1,0,0,0,GM/CS-065
2019-04-14,GM3GAV,1,4,0,0,1,0,0,0,GM/ES-043
2019-04-19,MM0DHY,1,4,0,0,1,0,0,0,GM/NS-026
2019-04-19,MM0TAI,1,4,0,0,1,0,0,0,GM/NS-051
2019-04-20,GM3GAV,1,4,0,0,1,0,0,0,GM/CS-077
2019-04-27,G6WRW,1,4,0,0,1,0,0,0,GM/SS-056
2019-04-27,M0YHB,1,4,0,0,1,0,0,0,GM/SS-056
2019-04-29,MM0DHY,1,4,0,0,1,0,0,0,GM/WS-204
2019-05-01,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-063
2019-05-05,MM0YCJ,1,4,0,0,1,0,0,0,GM/SS-043
2019-05-05,GM4COX,1,4,0,0,1,0,0,0,GM/SS-064
2019-05-05,M1MAJ,1,4,0,0,1,0,0,0,GM/SS-070
2019-05-05,M3ZCB,1,4,0,0,1,0,0,0,GM/SS-070
2019-05-07,GM0UDL,1,4,0,0,1,0,0,0,GM/NS-067
2019-05-09,G4YSS,1,4,0,0,1,0,0,0,GM/NS-061
2019-05-11,MM3WJZ,1,4,0,0,1,0,0,0,GM/SS-041
2019-05-12,GM4LLD,1,4,0,0,1,0,0,0,GM/CS-060
2019-05-12,G4YSS,1,4,0,0,1,0,0,0,GM/NS-050
2019-05-19,GM3GAV,1,4,0,0,1,0,0,0,GM/ES-032
2019-05-19,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-060
2019-06-04,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-056
2019-06-06,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-030
2019-06-07,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-059
2019-06-10,MM0CMV,1,4,0,0,1,0,0,0,GM/CS-065
2019-06-11,MM0YCJ,1,4,0,0,1,0,0,0,GM/SS-063
2019-06-14,MM0YCJ,1,4,0,0,1,0,0,0,GM/SS-045
2019-06-15,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-039
2019-06-19,MM0YCJ,1,4,0,0,1,0,0,0,GM/SI-012
2019-06-20,MM0YCJ,1,4,0,0,1,0,0,0,GM/SI-026
2019-06-25,M3ZCB,1,4,0,0,1,0,0,0,GM/WS-130
2019-06-25,M1MAJ,1,4,0,0,1,0,0,0,GM/WS-130
2019-06-27,M5NEX,1,4,0,0,1,0,0,0,GM/CS-086
2019-06-27,G8CPZ,1,4,0,0,1,0,0,0,GM/SS-064
2019-06-28,M3ZCB,1,4,0,0,1,0,0,0,GM/WS-146
2019-06-28,M1MAJ,1,4,0,0,1,0,0,0,GM/WS-146
2019-07-07,GM7PKT,1,4,0,0,1,0,0,0,GM/WS-203
2019-07-08,MM0TAI,1,4,0,0,1,0,0,0,GM/CS-065
2019-07-14,GM4LLD,1,4,0,0,1,0,0,0,GM/ES-019
2019-07-14,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-031
2019-07-15,MM0DHY,1,4,0,0,1,0,0,0,GM/SS-052
2019-07-19,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-058
2019-07-21,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-022
2019-07-21,GM4LLD,1,4,0,0,1,0,0,0,GM/SS-029
2019-07-25,MM0GLM,1,4,0,0,1,0,0,0,GM/ES-035
2019-07-25,M5TEA,1,4,0,0,1,0,0,0,GM/SI-006
2019-08-05,SQ9NOT,1,4,0,0,1,0,0,0,GM/SI-024
2019-08-12,GM4LLD,1,4,0,0,1,0,0,0,GM/NS-052
2019-08-14,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-039
2019-08-15,GM4LLD,1,4,0,0,1,0,0,0,GM/NS-051
2019-09-01,GM3GAV,1,4,0,0,1,0,0,0,GM/SS-039
2019-09-08,MM0DHY,1,4,0,0,1,0,0,0,GM/WS-123
2019-09-15,GM4LLD,1,4,0,0,1,0,0,0,GM/CS-065
2019-09-15,G4MD,1,4,0,0,1,0,0,0,GM/SS-033
2019-09-15,G4OIG,1,4,0,0,1,0,0,0,GM/SS-033
2019-09-16,G4MD,1,4,0,0,1,0,0,0,GM/SS-028
2019-09-16,G4OIG,1,4,0,0,1,0,0,0,GM/SS-028
2019-09-22,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-036
2019-09-26,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-023
2019-10-18,MM0YCJ,1,4,0,0,1,0,0,0,GM/SS-038
2019-10-21,MM0YCJ,1,4,0,0,1,0,0,0,GM/SS-065
2019-10-27,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-026
2019-11-15,GM4LLD,1,4,0,0,1,0,0,0,GM/WS-146
2019-12-02,GM3GAV,1,4,0,0,1,0,0,0,GM/SS-058
2019-12-02,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-058
2019-12-29,G4OIG,1,4,0,0,1,0,0,0,GM/SS-052
2019-12-29,G4MD,1,4,0,0,1,0,0,0,GM/SS-052
2019-12-30,GM3GAV,1,4,0,0,1,0,0,0,GM/CS-081
2019-12-31,M0RPK,1,4,0,0,1,0,0,0,GM/CS-071
2020-01-03,G4OBK,1,4,0,0,1,0,0,0,GM/SS-065
2020-01-05,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-063
2020-01-10,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-059
2020-01-12,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-039
2020-01-21,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-023
2020-01-23,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-034
2020-03-08,GM3GAV,1,4,0,0,1,0,0,0,GM/SS-057
2020-03-09,M6GYU,1,4,0,0,1,0,0,0,GM/ES-036
2020-05-31,GM0WEZ,1,4,0,0,1,0,0,0,GM/SS-039
2020-06-01,GM0WEZ,1,4,0,0,1,0,0,0,GM/SS-059
2020-06-17,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-059
2020-07-06,MM0YCJ,1,4,0,0,1,0,0,0,GM/WS-144
2020-07-09,MM0YCJ,1,4,0,0,1,0,0,0,GM/WS-178
2020-07-15,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-039
2020-07-17,G5OAT,1,4,0,0,1,0,0,0,GM/SS-062
2020-07-29,GM3GAV,1,4,0,0,1,0,0,0,GM/ES-016
2020-07-29,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-034
2020-07-31,G4VFL,1,4,0,0,1,0,0,0,GM/SS-028
2020-07-31,GM4LLD,1,4,0,0,1,0,0,0,GM/SS-037
2020-08-01,2m0KAU,1,4,0,0,1,0,0,0,GM/CS-065
2020-08-01,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-058
2020-08-02,anon54803907,1,4,0,0,1,0,0,0,GM/CS-065
2020-08-03,MM0IVR,1,4,0,0,1,0,0,0,GM/SI-013
2020-08-03,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-060
2020-08-07,GM4LLD,1,4,0,0,1,0,0,0,GM/SS-064
2020-08-16,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-036
2020-08-19,GM4LLD,1,4,0,0,1,0,0,0,GM/ES-026
2020-08-19,G4OIG,1,4,0,0,1,0,0,0,GM/SS-059
2020-08-23,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-026
2020-08-30,GM4JXP,1,4,0,0,1,0,0,0,GM/ES-039
2020-09-05,G4YSS,1,4,0,0,1,0,0,0,GM/SS-020
2020-09-06,GM3JW,1,4,0,0,1,0,0,0,GM/CS-065
2020-09-06,GM3YTS,1,4,0,0,1,0,0,0,GM/CS-065
2020-09-06,GM4COX,1,4,0,0,1,0,0,0,GM/SS-059
2020-09-08,G4OBK,1,4,0,0,1,0,0,0,GM/SS-070
2020-09-13,MM0IVR,1,4,0,0,1,0,0,0,GM/SS-064
2020-09-18,GM4COX,1,4,0,0,1,0,0,0,GM/SS-038
2020-09-18,GM4LLD,1,4,0,0,1,0,0,0,GM/SS-064
2020-09-22,MM0DHY,1,4,0,0,1,0,0,0,GM/CS-077
2020-09-23,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-023
2020-09-27,GM4JXP,1,4,0,0,1,0,0,0,GM/ES-036
2020-09-27,GM4JIB,1,4,0,0,1,0,0,0,GM/SS-030
2020-09-27,MM0GLM,1,4,0,0,1,0,0,0,GM/SS-035
2020-09-29,MM0GLM,1,4,0,0,1,0,0,0,GM/ES-035
2020-10-02,GM4JXP,1,4,0,0,1,0,0,0,GM/ES-030
2020-10-02,MM0GLM,1,4,0,0,1,0,0,0,GM/ES-043
2020-10-02,2M0LXX,1,4,0,0,1,0,0,0,GM/SS-038
2020-10-11,2M0LXX,1,4,0,0,1,0,0,0,GM/SS-042
2020-10-11,MM7MMW,1,4,0,0,1,0,0,0,GM/SS-042
2020-10-14,MM0DHY,1,4,0,0,1,0,0,0,GM/NS-063
2020-10-15,MM0DHY,1,4,0,0,1,0,0,0,GM/NS-030
2020-10-15,MM0GOG,1,4,0,0,1,0,0,0,GM/SS-049
2020-10-18,MM0GLM,1,4,0,0,1,0,0,0,GM/ES-037
2020-11-03,G5OAT,1,4,0,0,1,0,0,0,GM/SS-064
2020-11-07,GM4JXP,1,4,0,0,1,0,0,0,GM/ES-018
2020-12-07,MM0DHY,1,4,0,0,1,0,0,0,GM/WS-180
2020-12-22,MM0CMV,1,4,0,0,1,0,0,0,GM/CS-065
2020-12-24,2M0LXX,1,4,0,0,1,0,0,0,GM/SS-028
2020-12-24,MM7MMW,1,4,0,0,1,0,0,0,GM/SS-028
2021-01-02,GM3GAV,1,4,0,0,1,0,0,0,GM/SS-063
2021-01-04,GM3GAV,1,4,0,0,1,0,0,0,GM/CS-053
2021-01-23,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-018
2021-03-17,MM0XME,1,4,0,0,1,0,0,0,GM/SS-020
2021-04-03,MM0ZFG,1,4,0,0,1,0,0,0,GM/SS-020
2021-04-03,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-031
2021-04-06,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-034
2021-04-07,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-034
2021-04-11,GM3GAV,1,4,0,0,1,0,0,0,GM/CS-062
2021-04-11,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-036
2021-04-12,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-060
2021-04-16,MM0YCJ,1,4,0,0,1,0,0,0,GM/SS-044
2021-04-21,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-019
2021-04-21,MM0DHY,1,4,0,0,1,0,0,0,GM/ES-036
2021-04-21,MM0YCJ,1,4,0,0,1,0,0,0,GM/SS-050
2021-04-25,G5OAT,1,4,0,0,1,0,0,0,GM/SS-065
2021-04-28,MM0GOG,1,4,0,0,1,0,0,0,GM/SS-030
2021-04-28,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-058
2021-05-05,MM0GSS,1,4,0,0,1,0,0,0,GM/SS-059
2021-05-07,MM0YCJ,1,4,0,0,1,0,0,0,GM/WS-199
2021-05-12,M0RPK,1,4,0,0,1,0,0,0,GM/ES-036
2021-05-13,M0RPK,1,4,0,0,1,0,0,0,GM/ES-022
2021-05-16,MM0ZFG,1,4,0,0,1,0,0,0,GM/SS-027
2021-05-18,G0EVV,1,4,0,0,1,0,0,0,GM/SS-028
2021-05-18,G4YSS,1,4,0,0,1,0,0,0,GM/SS-029
2021-05-19,G4VFL,1,4,0,0,1,0,0,0,GM/SS-037
2021-05-26,MM0EFI,1,4,0,0,1,0,0,0,GM/SI-006
2021-05-26,G5OAT,1,4,0,0,1,0,0,0,GM/SS-064
2021-05-27,MM0GOG,1,4,0,0,1,0,0,0,GM/SS-056
2021-05-30,2M0HIE,1,4,0,0,1,0,0,0,GM/SS-064
2021-05-31,GM3GAV,1,4,0,0,1,0,0,0,GM/ES-025
2021-05-31,GM4LLD,1,4,0,0,1,0,0,0,GM/SS-070
2021-06-01,MM0GOG,1,4,0,0,1,0,0,0,GM/SS-029
2021-06-06,GM3GAV,1,4,0,0,1,0,0,0,GM/ES-037
2021-06-06,2M0LXX,1,4,0,0,1,0,0,0,GM/SS-033
2021-06-06,GM4LLD,1,4,0,0,1,0,0,0,GM/SS-056
2021-06-06,MM0XME,1,4,0,0,1,0,0,0,GM/SS-066
2021-06-09,MM0YCJ,1,4,0,0,1,0,0,0,GM/NS-026
2021-06-20,2M0LXX,1,4,0,0,1,0,0,0,GM/SS-070
2021-06-22,G7WKX,1,4,0,0,1,0,0,0,GM/WS-179
2021-06-22,2E0NYQ,1,4,0,0,1,0,0,0,GM/WS-179
2021-06-28,G4VFL,1,4,0,0,1,0,0,0,GM/SS-061
2021-07-01,G4VFL,1,4,0,0,1,0,0,0,GM/SS-030
2021-07-02,MM0VPM,1,4,0,0,1,0,0,0,GM/SS-030
2021-07-02,G7WKX,1,4,0,0,1,0,0,0,GM/SS-040
2021-07-02,2E0NYQ,1,4,0,0,1,0,0,0,GM/SS-040
2021-07-02,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-059
2021-07-09,MM0YCJ,1,4,0,0,1,0,0,0,GM/WS-154
2021-07-10,MM0YCJ,1,4,0,0,1,0,0,0,GM/WS-117
2021-07-19,MM0GOG,1,4,0,0,1,0,0,0,GM/SS-052
2021-07-22,MM0DHY,1,4,0,0,1,0,0,0,GM/SS-030
2021-07-23,GM4LLD,1,4,0,0,1,0,0,0,GM/SS-064
2021-07-24,GM7FIE,1,4,0,0,1,0,0,0,GM/SS-059
2021-08-01,MM0ZFG,1,4,0,0,1,0,0,0,GM/NS-060
2021-08-02,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-026
2021-08-04,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-032
2021-08-12,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-025
2021-08-14,G5OAT,1,4,0,0,1,0,0,0,GM/WS-154
2021-08-16,G4OBK,1,4,0,0,1,0,0,0,GM/SS-029
2021-08-16,M0HQO,1,4,0,0,1,0,0,0,GM/SS-029
2021-08-17,MM0EFI,1,4,0,0,1,0,0,0,GM/CS-060
2021-08-19,GM4COX,1,4,0,0,1,0,0,0,GM/SS-028
2021-08-20,MM0OKO,1,4,0,0,1,0,0,0,GM/WS-200
2021-08-24,MM0YCJ,1,4,0,0,1,0,0,0,GM/WS-170
2021-08-28,MM0IVR,1,4,0,0,1,0,0,0,GM/SS-052
2021-08-29,MM0RFN,1,4,0,0,1,0,0,0,GM/ES-039
2021-08-29,MM0YCJ,1,4,0,0,1,0,0,0,GM/SS-033
2021-08-30,MM0YCJ,1,4,0,0,1,0,0,0,GM/SS-061
2021-09-07,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-030
2021-09-12,MM0YCJ,1,4,0,0,1,0,0,0,GM/WS-174
2021-09-13,GI0AZB,1,4,0,0,1,0,0,0,GM/SS-056
2021-09-13,GI0AZA,1,4,0,0,1,0,0,0,GM/SS-056
2021-09-15,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-022
2021-09-16,MM0YCJ,1,4,0,0,1,0,0,0,GM/WS-132
2021-09-20,M0JLA,1,4,0,0,1,0,0,0,GM/SS-070
2021-09-20,M6BWA,1,4,0,0,1,0,0,0,GM/SS-070
2021-09-22,2E0NYQ,1,4,0,0,1,0,0,0,GM/SS-052
2021-09-22,G7WKX,1,4,0,0,1,0,0,0,GM/SS-052
2021-09-25,2E0NYQ,1,4,0,0,1,0,0,0,GM/SS-029
2021-09-25,G7WKX,1,4,0,0,1,0,0,0,GM/SS-029
2021-09-27,MM0ZFG,1,4,0,0,1,0,0,0,GM/SS-066
2021-09-28,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-029
2021-09-29,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-023
2021-09-30,MM0YCJ,1,4,0,0,1,0,0,0,GM/NS-052
2021-10-02,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-023
2021-10-12,SA3IEI,1,4,0,0,1,0,0,0,GM/CS-065
2021-10-15,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-035
2021-10-15,MM0YCJ,1,4,0,0,1,0,0,0,GM/SS-041
2021-10-16,G5AIB,1,4,0,0,1,0,0,0,GM/ES-025
2021-10-16,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-039
2021-10-16,MM0RFN,1,4,0,0,1,0,0,0,GM/ES-039
2021-10-16,MM0YCJ,1,4,0,0,1,0,0,0,GM/SS-055
2021-11-02,MM0YCJ,1,4,0,0,1,0,0,0,GM/CS-068
2021-11-09,MM0EFI,1,4,0,0,1,0,0,0,GM/CS-077
2021-11-13,MM0ZFG,1,4,0,0,1,0,0,0,GM/SS-062
2021-11-13,MM0YCJ,1,4,0,0,1,0,0,0,GM/WS-189
2021-11-13,MM0DHY,1,4,0,0,1,0,0,0,GM/WS-189
2021-11-26,MM0EFI,1,4,0,0,1,0,0,0,GM/SS-059
2021-12-05,MM0EFI,1,4,0,0,1,0,0,0,GM/CS-083
2021-12-05,VE3JT,1,4,0,0,1,0,0,0,GM/SI-006
2021-12-05,2M0LXX,1,4,0,0,1,0,0,0,GM/SS-042
2021-12-09,MW0KZN,1,4,0,0,1,0,0,0,GM/ES-018
2021-12-16,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-037
2021-12-18,GM4JXP,1,4,0,0,1,0,0,0,GM/ES-037
2021-12-18,GM3GAV,1,4,0,0,1,0,0,0,GM/SS-288
2021-12-19,2M0LXX,1,4,0,0,1,0,0,0,GM/SS-028
2021-12-21,GM4JXP,1,4,0,0,1,0,0,0,GM/ES-035
2021-12-21,MM0YCJ,1,4,0,0,1,0,0,0,GM/ES-088
2021-12-22,MW0KZN,1,4,0,0,1,0,0,0,GM/ES-036
2021-12-28,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-021
2021-12-29,M3TMX,1,4,0,0,1,0,0,0,GM/SS-042
2021-12-30,MM0IVR,1,4,0,0,1,0,0,0,GM/SS-023
2021-12-30,GM4LLD,1,4,0,0,1,0,0,0,GM/SS-049
2021-12-31,MM0YCJ,1,4,0,0,1,0,0,0,GM/NS-032
2022-01-03,MM0YCJ,1,4,0,0,1,0,0,0,GM/SS-288
2022-01-04,MM0XME,1,4,0,0,1,0,0,0,GM/SS-027
2022-01-05,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-036
2022-01-05,VE3JT,1,4,0,0,1,0,0,0,GM/SI-027
2022-01-05,GM3YTS,1,4,0,0,1,0,0,0,GM/SS-059
2022-01-05,G4VFL,1,4,0,0,1,0,0,0,GM/SS-064
2022-01-05,GM4COX,1,4,0,0,1,0,0,0,GM/SS-288
2022-01-11,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-039
2022-01-11,MM0YCJ,1,4,0,0,1,0,0,0,GM/SS-053
2022-01-15,MM0IVR,1,4,0,0,1,0,0,0,GM/ES-027
2022-01-16,MM0EFI,1,4,0,0,1,0,0,0,GM/CS-080
2022-01-20,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-088
2022-01-23,GM4JXP,1,4,0,0,1,0,0,0,GM/ES-043
2022-01-23,2M0LXX,1,4,0,0,1,0,0,0,GM/SS-061
2022-02-14,GM4LLD,1,4,0,0,1,0,0,0,GM/SS-060
2022-02-25,MM0EFI,1,4,0,0,1,0,0,0,GM/CS-060
2022-03-01,VE3JT,1,4,0,0,1,0,0,0,GM/SI-008
2022-03-02,MM0EFI,1,4,0,0,1,0,0,0,GM/WS-200
2022-03-06,MM0IVR,1,4,0,0,1,0,0,0,GM/CS-065
2022-03-06,GM4LLD,1,4,0,0,1,0,0,0,GM/SS-023
2022-03-06,2M0LXX,1,4,0,0,1,0,0,0,GM/SS-042
2022-03-12,G7WKX,1,4,0,0,1,0,0,0,GM/SS-064
2022-03-12,2E0NYQ,1,4,0,0,1,0,0,0,GM/SS-064
2022-03-20,GM4LLD,1,4,0,0,1,0,0,0,GM/SS-021
2022-03-20,M0RPK,1,4,0,0,1,0,0,0,GM/SS-061
2022-03-21,MM0VPM,1,4,0,0,1,0,0,0,GM/SS-037
2022-03-22,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-022
2022-03-25,GM4JXP,1,4,0,0,1,0,0,0,GM/ES-018
2022-03-30,MM0EFI,1,4,0,0,1,0,0,0,GM/ES-019
2022-04-01,G4VFL,1,4,0,0,1,0,0,0,GM/SS-287
2022-04-23,MM8WNA,1,4,0,0,1,0,0,0,GM/ES-034
